time,temperatura,humedad,precipitaciones,nivel_del_mar,direccion_oleaje_secundario,altura_oleaje_secundario,periodo_oleaje_secundario,direccion_del_oleaje,altura_del_oleaje,periodo_del_oleaje,direccion_del_viento,velocidad_del_viento,niveles,coordenadas_viento,valoracion
2022-02-05 18:00:00,20.32,28.8,0.0,-0.21,5.62,0.27,7.39,295.6,0.7,10.45,83.19,3.52,intermedio,N E,3
2022-02-05 19:00:00,19.45,35.63,0.0,-0.21,359.32,0.25,8.59,294.66,0.68,10.32,84.4,3.18,intermedio,N E,3
2022-02-05 20:00:00,18.57,42.47,0.0,-0.21,353.03,0.22,9.8,293.71,0.65,10.18,85.6,2.84,intermedio,N E,3
2022-02-05 21:00:00,17.7,49.3,0.0,-0.21,346.73,0.2,11.0,292.77,0.63,10.05,86.81,2.5,intermedio,N E,3
2022-02-05 22:00:00,17.25,58.57,0.0,-0.21,342.78,0.19,11.34,319.92,0.68,8.42,86.17,2.82,principiante,N E,3
2022-02-05 23:00:00,16.8,67.83,0.0,-0.21,338.84,0.17,11.67,347.08,0.72,6.79,85.52,3.14,intermedio,N E,3
2022-02-06 00:00:00,16.35,77.1,0.0,-0.22,334.89,0.16,12.01,14.23,0.77,5.16,84.88,3.46,intermedio,N E,3
2022-02-06 01:00:00,16.01,80.93,0.0,-0.22,334.29,0.16,11.96,15.84,0.87,5.4,80.12,3.12,intermedio,N E,3
2022-02-06 02:00:00,15.66,84.77,0.0,-0.22,333.7,0.16,11.92,17.45,0.98,5.63,75.36,2.77,intermedio,N E,3
2022-02-06 03:00:00,15.31,88.6,0.0,-0.22,333.1,0.16,11.87,19.06,1.08,5.87,70.6,2.43,intermedio,N E,3
2022-02-06 04:00:00,15.22,89.23,0.0,-0.22,334.31,0.17,11.84,18.56,1.12,6.03,68.93,2.88,intermedio,N E,3
2022-02-06 05:00:00,15.12,89.87,0.0,-0.23,335.52,0.17,11.82,18.07,1.17,6.18,67.26,3.33,intermedio,N E,3
2022-02-06 06:00:00,15.02,90.5,0.0,-0.23,336.73,0.18,11.79,17.57,1.21,6.34,65.59,3.77,intermedio,N E,3
2022-02-06 07:00:00,15.48,88.7,0.0,-0.23,336.19,0.19,12.32,15.59,1.19,6.49,67.39,4.21,intermedio,N E,3
2022-02-06 08:00:00,15.94,86.9,0.0,-0.23,335.64,0.2,12.84,13.6,1.17,6.64,69.19,4.64,intermedio,N E,3
2022-02-06 09:00:00,16.41,85.1,0.0,-0.23,335.1,0.21,13.37,11.62,1.15,6.79,70.99,5.07,intermedio,N E,3
2022-02-06 10:00:00,17.63,75.53,0.0,-0.23,337.38,0.23,13.73,11.32,1.18,6.76,67.94,6.15,intermedio,N E,3
2022-02-06 11:00:00,18.86,65.97,0.0,-0.23,339.65,0.25,14.09,11.03,1.2,6.73,64.89,7.23,intermedio,N E,3
2022-02-06 12:00:00,20.09,56.4,0.0,-0.23,341.93,0.27,14.45,10.73,1.23,6.7,61.84,8.31,intermedio,N E,3
2022-02-06 13:00:00,20.2,54.8,0.0,-0.23,326.42,0.29,13.32,8.81,1.13,6.82,61.2,8.58,intermedio,N E,3
2022-02-06 14:00:00,20.3,53.2,0.0,-0.23,310.92,0.31,12.18,6.9,1.03,6.95,60.57,8.85,intermedio,N E,3
2022-02-06 15:00:00,20.41,51.6,0.0,-0.23,295.41,0.33,11.05,4.98,0.93,7.07,59.93,9.12,principiante,N E,3
2022-02-06 16:00:00,19.51,57.17,0.0,-0.23,299.65,0.33,11.04,4.85,0.97,7.02,57.71,8.95,principiante,N E,3
2022-02-06 17:00:00,18.62,62.73,0.0,-0.23,303.9,0.34,11.04,4.72,1.01,6.97,55.48,8.77,intermedio,N E,3
2022-02-06 18:00:00,17.72,68.3,0.0,-0.23,308.14,0.34,11.03,4.59,1.05,6.92,53.26,8.6,intermedio,N E,3
2022-02-06 19:00:00,17.23,71.97,0.0,-0.23,306.6,0.36,11.27,359.53,1.06,7.55,49.54,7.87,principiante,N E,3
2022-02-06 20:00:00,16.74,75.63,0.0,-0.23,305.06,0.39,11.52,354.47,1.08,8.17,45.81,7.15,principiante,N E,3
2022-02-06 21:00:00,16.24,79.3,0.0,-0.23,303.52,0.41,11.76,349.41,1.09,8.8,42.09,6.42,principiante,N E,3
2022-02-06 22:00:00,15.97,82.87,0.0,-0.23,271.36,0.31,12.6,354.05,1.14,8.11,50.71,6.06,principiante,N E,3
2022-02-06 23:00:00,15.7,86.43,0.0,-0.23,239.2,0.2,13.45,358.69,1.18,7.41,59.32,5.69,principiante,N E,3
2022-02-07 00:00:00,15.42,90.0,0.0,-0.23,207.04,0.1,14.29,3.33,1.23,6.72,67.94,5.32,intermedio,N E,3
2022-02-07 01:00:00,15.33,89.37,0.0,-0.23,251.56,0.16,12.95,5.1,1.33,6.65,67.95,5.38,intermedio,N E,3
2022-02-07 02:00:00,15.23,88.73,0.0,-0.23,296.07,0.22,11.61,6.88,1.44,6.59,67.95,5.44,intermedio,N E,3
2022-02-07 03:00:00,15.14,88.1,0.0,-0.23,340.59,0.28,10.27,8.65,1.54,6.52,67.96,5.5,intermedio,N E,3
2022-02-07 04:00:00,15.14,88.0,0.0,-0.23,318.96,0.25,10.83,6.95,1.47,6.56,68.51,5.09,intermedio,N E,3
2022-02-07 05:00:00,15.15,87.9,0.0,-0.23,297.33,0.22,11.38,5.25,1.4,6.6,69.07,4.67,intermedio,N E,3
2022-02-07 06:00:00,15.15,87.8,0.0,-0.23,275.7,0.19,11.94,3.55,1.33,6.64,69.62,4.26,intermedio,N E,3
2022-02-07 07:00:00,15.38,88.77,0.0,-0.23,252.7,0.16,12.54,355.42,1.29,8.12,72.32,4.55,principiante,N E,3
2022-02-07 08:00:00,15.61,89.73,0.0,-0.23,229.69,0.13,13.13,347.29,1.26,9.59,75.01,4.84,intermedio,N E,3
2022-02-07 09:00:00,15.84,90.7,0.0,-0.23,206.69,0.1,13.73,339.16,1.22,11.07,77.71,5.13,intermedio,N E,3
2022-02-07 10:00:00,17.21,78.6,0.0,-0.23,252.68,0.27,13.59,348.77,1.38,9.43,81.6,5.19,intermedio,N E,3
2022-02-07 11:00:00,18.59,66.5,0.0,-0.23,298.68,0.43,13.45,358.37,1.54,7.79,85.5,5.26,intermedio,N E,3
2022-02-07 12:00:00,19.96,54.4,0.0,-0.23,344.67,0.6,13.31,7.98,1.7,6.15,89.39,5.32,intermedio,N E,3
2022-02-07 13:00:00,20.61,47.97,0.0,-0.23,344.65,0.61,13.18,7.88,1.68,6.11,89.65,5.08,intermedio,N E,3
2022-02-07 14:00:00,21.27,41.53,0.0,-0.23,344.64,0.61,13.05,7.79,1.66,6.07,89.9,4.85,intermedio,N E,3
2022-02-07 15:00:00,21.92,35.1,0.0,-0.23,344.62,0.62,12.92,7.69,1.64,6.03,90.16,4.61,intermedio,S E,2
2022-02-07 16:00:00,21.97,33.23,0.0,-0.23,344.85,0.64,12.75,4.71,1.69,6.54,90.08,4.08,intermedio,S E,2
2022-02-07 17:00:00,22.02,31.37,0.0,-0.23,345.09,0.66,12.57,1.72,1.74,7.04,90.0,3.54,intermedio,E,1
2022-02-07 18:00:00,22.06,29.5,0.0,-0.23,345.32,0.68,12.4,358.74,1.79,7.55,89.92,3.01,intermedio,N E,3
2022-02-07 19:00:00,20.77,35.27,0.0,-0.22,345.62,0.64,13.19,358.89,1.71,7.34,93.52,2.92,intermedio,S E,2
2022-02-07 20:00:00,19.48,41.03,0.0,-0.22,345.92,0.61,13.98,359.03,1.62,7.12,97.12,2.82,intermedio,S E,2
2022-02-07 21:00:00,18.19,46.8,0.0,-0.22,346.22,0.57,14.77,359.18,1.54,6.91,100.72,2.73,intermedio,S E,2
2022-02-07 22:00:00,17.71,55.13,0.0,-0.22,346.22,0.61,14.73,358.63,1.51,6.93,98.57,3.05,intermedio,S E,2
2022-02-07 23:00:00,17.23,63.47,0.0,-0.22,346.23,0.64,14.7,358.07,1.48,6.96,96.42,3.36,intermedio,S E,2
2022-02-08 00:00:00,16.75,71.8,0.0,-0.22,346.23,0.68,14.66,357.52,1.45,6.98,94.27,3.68,intermedio,S E,2
2022-02-08 01:00:00,16.61,72.43,0.0,-0.22,346.36,0.69,14.98,355.89,1.45,8.07,97.24,3.82,principiante,S E,2
2022-02-08 02:00:00,16.47,73.07,0.0,-0.22,346.48,0.7,15.29,354.26,1.44,9.15,100.21,3.96,intermedio,S E,2
2022-02-08 03:00:00,16.33,73.7,0.0,-0.22,346.61,0.71,15.61,352.63,1.44,10.24,103.18,4.1,intermedio,S E,2
2022-02-08 04:00:00,16.78,64.17,0.0,-0.22,346.33,0.84,16.36,349.89,1.48,11.46,109.3,4.68,intermedio,S E,2
2022-02-08 05:00:00,17.23,54.63,0.0,-0.22,346.06,0.96,17.12,347.16,1.51,12.67,115.43,5.26,avanzado,S E,2
2022-02-08 06:00:00,17.67,45.1,0.0,-0.22,345.78,1.09,17.87,344.42,1.55,13.89,121.55,5.84,avanzado,S E,2
2022-02-08 07:00:00,18.27,41.57,0.0,-0.22,345.69,1.11,17.73,344.53,1.58,13.9,123.03,6.54,avanzado,S E,2
2022-02-08 08:00:00,18.88,38.03,0.0,-0.22,345.6,1.14,17.6,344.64,1.61,13.9,124.5,7.23,avanzado,S E,2
2022-02-08 09:00:00,19.48,34.5,0.0,-0.22,345.51,1.16,17.46,344.75,1.64,13.91,125.98,7.93,avanzado,S E,2
2022-02-08 10:00:00,20.51,30.03,0.0,-0.22,349.31,1.05,14.9,344.89,1.66,13.82,126.21,8.77,avanzado,S E,2
2022-02-08 11:00:00,21.54,25.57,0.0,-0.22,353.1,0.95,12.35,345.02,1.69,13.72,126.45,9.6,avanzado,S E,2
2022-02-08 12:00:00,22.57,21.1,0.0,-0.22,356.9,0.84,9.79,345.16,1.71,13.63,126.68,10.44,avanzado,S E,2
2022-02-08 13:00:00,23.32,19.57,0.0,-0.22,359.76,0.88,9.58,345.16,1.71,13.56,123.24,9.73,avanzado,S E,2
2022-02-08 14:00:00,24.08,18.03,0.0,-0.22,2.62,0.92,9.37,345.16,1.7,13.49,119.8,9.01,avanzado,S E,2
2022-02-08 15:00:00,24.84,16.5,0.0,-0.22,5.48,0.96,9.16,345.16,1.7,13.42,116.36,8.3,avanzado,S E,2
2022-02-08 16:00:00,24.37,18.57,0.0,-0.22,58.29,0.82,7.46,346.83,1.77,12.8,113.61,6.94,avanzado,S E,2
2022-02-08 17:00:00,23.9,20.63,0.0,-0.22,111.11,0.68,5.77,348.51,1.85,12.17,110.87,5.58,avanzado,S E,2
2022-02-08 18:00:00,23.44,22.7,0.0,-0.21,163.92,0.54,4.07,350.18,1.92,11.55,108.12,4.22,intermedio,S E,2
2022-02-08 19:00:00,22.66,26.27,0.0,-0.21,175.93,0.42,6.49,349.33,1.87,11.63,108.16,4.08,intermedio,S E,2
2022-02-08 20:00:00,21.89,29.83,0.0,-0.21,187.95,0.31,8.9,348.47,1.82,11.71,108.19,3.93,intermedio,S E,2
2022-02-08 21:00:00,21.12,33.4,0.0,-0.21,199.96,0.19,11.32,347.62,1.77,11.79,108.23,3.79,intermedio,S E,2
2022-02-08 22:00:00,20.71,37.1,0.0,-0.21,206.61,0.21,11.46,346.89,1.72,11.84,109.65,4.14,intermedio,S E,2
2022-02-08 23:00:00,20.3,40.8,0.0,-0.21,213.27,0.22,11.61,346.15,1.66,11.89,111.06,4.48,intermedio,S E,2
2022-02-09 00:00:00,19.9,44.5,0.0,-0.21,219.92,0.24,11.75,345.42,1.61,11.94,112.48,4.83,intermedio,S E,2
2022-02-09 01:00:00,19.44,45.63,0.0,-0.22,270.94,0.35,10.63,346.81,1.64,11.73,115.73,5.46,intermedio,S E,2
2022-02-09 02:00:00,18.97,46.77,0.0,-0.22,321.96,0.45,9.51,348.19,1.67,11.53,118.98,6.09,intermedio,S E,2
2022-02-09 03:00:00,18.51,47.9,0.0,-0.22,12.98,0.56,8.39,349.58,1.7,11.32,122.23,6.72,intermedio,S E,2
2022-02-09 04:00:00,18.42,47.47,0.0,-0.22,322.38,0.44,9.4,348.73,1.56,11.44,122.64,6.95,intermedio,S E,2
2022-02-09 05:00:00,18.32,47.03,0.0,-0.22,271.77,0.32,10.41,347.87,1.43,11.57,123.06,7.17,intermedio,S E,2
2022-02-09 06:00:00,18.23,46.6,0.0,-0.22,221.17,0.2,11.42,347.02,1.29,11.69,123.47,7.4,intermedio,S E,2
2022-02-09 07:00:00,18.51,44.4,0.0,-0.22,221.13,0.19,11.32,346.55,1.33,11.72,124.58,8.09,intermedio,S E,2
2022-02-09 08:00:00,18.79,42.2,0.0,-0.22,221.1,0.19,11.21,346.09,1.36,11.76,125.7,8.78,intermedio,S E,2
2022-02-09 09:00:00,19.07,40.0,0.0,-0.22,221.06,0.18,11.11,345.62,1.4,11.79,126.81,9.47,intermedio,S E,2
2022-02-09 10:00:00,20.06,35.27,0.0,-0.22,275.6,0.21,10.57,346.89,1.4,11.57,128.14,9.91,intermedio,S E,2
2022-02-09 11:00:00,21.04,30.53,0.0,-0.22,330.13,0.25,10.02,348.15,1.41,11.36,129.47,10.35,intermedio,S E,2
2022-02-09 12:00:00,22.03,25.8,0.0,-0.22,24.67,0.28,9.48,349.42,1.41,11.14,130.8,10.78,intermedio,S E,2
2022-02-09 13:00:00,22.91,23.77,0.0,-0.22,336.8,0.35,9.82,348.97,1.38,11.16,130.56,9.85,intermedio,S E,2
2022-02-09 14:00:00,23.78,21.73,0.0,-0.22,288.92,0.41,10.17,348.51,1.35,11.19,130.33,8.91,intermedio,S E,2
2022-02-09 15:00:00,24.66,19.7,0.0,-0.22,241.05,0.48,10.51,348.06,1.32,11.21,130.09,7.97,intermedio,S E,2
2022-02-09 16:00:00,24.29,21.2,0.0,-0.22,217.17,0.46,9.25,347.75,1.29,11.1,125.62,6.6,intermedio,S E,2
2022-02-09 17:00:00,23.91,22.7,0.0,-0.22,193.29,0.44,7.98,347.45,1.25,11.0,121.15,5.23,intermedio,S E,2
2022-02-09 18:00:00,23.54,24.2,0.0,-0.22,169.41,0.42,6.72,347.14,1.22,10.89,116.68,3.86,intermedio,S E,2
2022-02-09 19:00:00,22.68,27.87,0.0,-0.22,226.79,0.4,9.0,347.36,1.18,10.67,114.18,3.58,intermedio,S E,2
2022-02-09 20:00:00,21.82,31.53,0.0,-0.22,284.16,0.39,11.27,347.57,1.13,10.46,111.69,3.31,intermedio,S E,2
2022-02-09 21:00:00,20.97,35.2,0.0,-0.22,341.54,0.37,13.55,347.79,1.09,10.24,109.19,3.03,intermedio,S E,2
2022-02-09 22:00:00,20.94,35.4,0.0,-0.23,336.39,0.39,13.95,348.27,1.05,10.03,111.36,3.23,intermedio,S E,2
2022-02-09 23:00:00,20.91,35.6,0.0,-0.23,331.25,0.41,14.36,348.75,1.01,9.83,113.53,3.42,intermedio,S E,2
2022-02-10 00:00:00,20.87,35.8,0.0,,326.1,0.43,14.76,349.23,0.97,9.62,115.7,3.62,intermedio,S E,2
2022-02-10 01:00:00,20.72,35.7,0.0,-0.23,330.31,0.45,16.32,344.5,1.09,11.67,120.21,4.44,intermedio,S E,2
2022-02-10 02:00:00,20.56,35.6,0.0,-0.23,334.53,0.46,17.87,339.78,1.21,13.72,124.72,5.26,avanzado,S E,2
2022-02-10 03:00:00,20.4,35.5,0.0,-0.23,338.74,0.48,19.43,335.05,1.33,15.77,129.23,6.08,profesional,S E,2
2022-02-10 04:00:00,19.8,35.37,0.0,-0.23,342.14,0.54,17.56,335.13,1.45,15.6,127.9,5.6,profesional,S E,2
2022-02-10 05:00:00,19.2,35.23,0.0,-0.23,345.55,0.6,15.7,335.22,1.57,15.44,126.57,5.11,profesional,S E,2
2022-02-10 06:00:00,18.6,35.1,0.0,-0.22,348.95,0.66,13.83,335.3,1.69,15.27,125.24,4.63,profesional,S E,2
2022-02-10 07:00:00,18.85,34.07,0.0,-0.22,354.74,0.59,12.76,335.67,1.81,15.11,127.84,4.43,profesional,S E,2
2022-02-10 08:00:00,19.1,33.03,0.0,-0.22,0.52,0.53,11.69,336.03,1.92,14.96,130.43,4.22,avanzado,S E,2
2022-02-10 09:00:00,19.35,32.0,0.0,-0.22,6.31,0.46,10.62,336.4,2.04,14.8,133.03,4.02,avanzado,S E,2
2022-02-10 10:00:00,20.61,28.97,0.0,-0.22,355.95,0.54,11.41,336.06,2.12,14.78,133.68,4.94,avanzado,S E,2
2022-02-10 11:00:00,21.88,25.93,0.0,-0.22,345.59,0.63,12.21,335.73,2.21,14.75,134.32,5.87,avanzado,S E,2
2022-02-10 12:00:00,23.14,22.9,0.0,-0.22,335.23,0.71,13.0,335.39,2.29,14.73,134.97,6.79,avanzado,S E,2
2022-02-10 13:00:00,23.59,22.3,0.0,-0.22,7.94,0.58,11.05,334.99,2.34,14.68,136.05,6.27,avanzado,S E,2
2022-02-10 14:00:00,24.03,21.7,0.0,-0.22,40.65,0.46,9.09,334.6,2.39,14.64,137.12,5.76,avanzado,S E,2
2022-02-10 15:00:00,24.47,21.1,0.0,-0.22,73.36,0.33,7.14,334.2,2.44,14.59,138.2,5.24,avanzado,S E,2
2022-02-10 16:00:00,24.0,23.07,0.0,-0.22,96.08,0.39,7.66,334.11,2.47,14.48,132.59,4.28,avanzado,S E,2
2022-02-10 17:00:00,23.53,25.03,0.0,-0.22,118.8,0.45,8.19,334.01,2.49,14.37,126.99,3.32,avanzado,S E,2
2022-02-10 18:00:00,23.07,27.0,0.0,-0.22,141.52,0.51,8.71,333.92,2.52,14.26,121.38,2.36,avanzado,S E,2
2022-02-10 19:00:00,22.13,29.3,0.0,-0.22,120.5,0.45,8.68,333.98,2.53,14.18,114.88,2.08,avanzado,S E,2
2022-02-10 20:00:00,21.2,31.6,0.0,-0.22,99.48,0.39,8.64,334.05,2.55,14.1,108.39,1.8,avanzado,S E,2
2022-02-10 21:00:00,20.27,33.9,0.0,-0.22,78.46,0.33,8.61,334.11,2.56,14.02,101.89,1.52,avanzado,S E,2
2022-02-10 22:00:00,20.28,32.37,0.0,-0.22,52.8,0.4,11.24,334.27,2.57,13.97,102.89,1.37,avanzado,S E,2
2022-02-10 23:00:00,20.3,30.83,0.0,-0.22,27.15,0.48,13.87,334.44,2.57,13.91,103.89,1.22,avanzado,S E,2
2022-02-11 00:00:00,20.31,29.3,0.0,-0.22,1.49,0.55,16.5,334.6,2.58,13.86,104.89,1.07,avanzado,S E,2
2022-02-11 01:00:00,19.68,32.57,0.0,-0.22,355.1,0.71,17.01,334.52,2.59,13.74,107.29,1.44,avanzado,S E,2
2022-02-11 02:00:00,19.05,35.83,0.0,-0.22,348.71,0.87,17.51,334.45,2.6,13.62,109.68,1.82,avanzado,S E,2
2022-02-11 03:00:00,18.42,39.1,0.0,-0.22,342.32,1.03,18.02,334.37,2.61,13.5,112.08,2.19,avanzado,S E,2
2022-02-11 04:00:00,18.12,43.97,0.0,-0.22,342.13,1.04,17.95,334.41,2.63,13.49,113.83,1.9,avanzado,S E,2
2022-02-11 05:00:00,17.82,48.83,0.0,-0.22,341.94,1.04,17.87,334.46,2.64,13.49,115.57,1.62,avanzado,S E,2
2022-02-11 06:00:00,17.53,53.7,0.0,-0.22,341.75,1.05,17.8,334.5,2.66,13.48,117.32,1.33,avanzado,S E,2
2022-02-11 07:00:00,18.0,51.4,0.0,-0.22,341.78,1.04,17.75,334.57,2.66,13.43,116.88,1.48,avanzado,S E,2
2022-02-11 08:00:00,18.48,49.1,0.0,-0.22,341.82,1.04,17.7,334.65,2.66,13.37,116.44,1.62,avanzado,S E,2
2022-02-11 09:00:00,18.96,46.8,0.0,-0.22,341.85,1.03,17.65,334.72,2.66,13.32,116.0,1.77,avanzado,S E,2
2022-02-11 10:00:00,20.13,42.53,0.0,-0.22,359.34,0.78,13.98,334.83,2.65,13.27,106.17,1.63,avanzado,S E,2
2022-02-11 11:00:00,21.3,38.27,0.0,-0.22,16.84,0.52,10.3,334.93,2.65,13.21,96.34,1.5,avanzado,S E,2
2022-02-11 12:00:00,22.47,34.0,0.0,-0.22,34.33,0.27,6.63,335.04,2.64,13.16,86.51,1.36,avanzado,N E,3
2022-02-11 13:00:00,22.6,33.7,0.0,-0.22,36.77,0.23,7.01,335.17,2.64,13.16,67.06,2.08,avanzado,N E,3
2022-02-11 14:00:00,22.73,33.4,0.0,-0.22,39.22,0.2,7.39,335.29,2.63,13.15,47.6,2.8,avanzado,N E,3
2022-02-11 15:00:00,22.86,33.1,0.0,-0.22,41.66,0.16,7.77,335.42,2.63,13.15,28.15,3.52,avanzado,N E,3
2022-02-11 16:00:00,22.05,35.9,0.0,-0.22,42.03,0.16,7.67,335.61,2.63,13.13,29.96,3.32,avanzado,N E,3
2022-02-11 17:00:00,21.25,38.7,0.0,-0.22,42.41,0.15,7.56,335.79,2.62,13.1,31.78,3.11,avanzado,N E,3
2022-02-11 18:00:00,20.44,41.5,0.0,-0.22,42.78,0.15,7.46,335.98,2.62,13.08,33.59,2.91,avanzado,N E,3
2022-02-11 19:00:00,19.85,43.8,0.0,-0.22,46.66,0.2,7.45,336.21,2.6,13.02,27.85,2.77,avanzado,N E,3
2022-02-11 20:00:00,19.27,46.1,0.0,-0.22,50.54,0.24,7.43,336.44,2.58,12.97,22.1,2.64,avanzado,N E,3
2022-02-11 21:00:00,18.68,48.4,0.0,-0.22,54.42,0.29,7.42,336.67,2.56,12.91,16.36,2.5,avanzado,N E,3
2022-02-11 22:00:00,18.39,49.97,0.0,-0.22,53.5,0.31,7.3,336.92,2.54,12.85,28.73,2.12,avanzado,N E,3
2022-02-11 23:00:00,18.1,51.53,0.0,-0.22,52.58,0.34,7.18,337.17,2.52,12.78,41.09,1.74,avanzado,N E,3
2022-02-12 00:00:00,17.81,53.1,0.0,-0.22,51.66,0.36,7.06,337.42,2.5,12.72,53.46,1.36,avanzado,N E,3
2022-02-12 01:00:00,17.25,58.67,0.0,-0.22,29.76,0.36,6.95,337.64,2.54,12.67,60.15,1.48,avanzado,N E,3
2022-02-12 02:00:00,16.69,64.23,0.0,-0.22,7.86,0.37,6.84,337.87,2.57,12.63,66.85,1.6,avanzado,N E,3
2022-02-12 03:00:00,16.14,69.8,0.0,-0.22,345.96,0.37,6.73,338.09,2.61,12.58,73.54,1.72,avanzado,N E,3
2022-02-12 04:00:00,15.78,70.5,0.0,-0.22,4.28,0.29,6.72,338.66,2.59,12.49,61.13,2.02,avanzado,N E,3
2022-02-12 05:00:00,15.42,71.2,0.0,-0.22,22.6,0.2,6.72,339.24,2.56,12.39,48.73,2.33,avanzado,N E,3
2022-02-12 06:00:00,15.06,71.9,0.0,-0.22,40.92,0.12,6.71,339.81,2.54,12.3,36.32,2.63,avanzado,N E,3
2022-02-12 07:00:00,15.54,70.93,0.0,-0.22,41.23,0.13,6.61,340.2,2.52,12.21,36.22,3.01,avanzado,N E,3
2022-02-12 08:00:00,16.02,69.97,0.0,-0.22,41.53,0.15,6.5,340.59,2.51,12.12,36.11,3.4,avanzado,N E,3
2022-02-12 09:00:00,16.5,69.0,0.0,-0.22,41.84,0.16,6.4,340.98,2.49,12.03,36.01,3.78,avanzado,N E,3
2022-02-12 10:00:00,17.57,63.17,0.0,-0.22,16.29,0.24,5.67,340.8,2.43,11.87,32.94,3.83,intermedio,N E,3
2022-02-12 11:00:00,18.65,57.33,0.0,-0.22,350.74,0.32,4.95,340.63,2.38,11.72,29.86,3.88,intermedio,N E,3
2022-02-12 12:00:00,19.73,51.5,0.0,-0.22,325.19,0.4,4.22,340.45,2.32,11.56,26.79,3.93,intermedio,N E,3
2022-02-12 13:00:00,19.93,49.47,0.0,-0.22,322.03,0.37,4.94,340.25,2.25,11.41,20.95,4.62,intermedio,N E,3
2022-02-12 14:00:00,20.12,47.43,0.0,-0.22,318.86,0.34,5.67,340.04,2.18,11.25,15.12,5.32,intermedio,N E,3
2022-02-12 15:00:00,20.32,45.4,0.0,-0.22,315.7,0.31,6.39,339.84,2.11,11.1,9.28,6.01,intermedio,N E,3
2022-02-12 16:00:00,19.65,50.3,0.0,-0.22,319.62,0.41,6.78,339.88,2.07,10.99,11.52,6.3,intermedio,N E,3
2022-02-12 17:00:00,18.98,55.2,0.0,-0.22,323.55,0.52,7.16,339.92,2.02,10.87,13.77,6.6,intermedio,N E,3
2022-02-12 18:00:00,18.32,60.1,0.0,-0.22,327.47,0.62,7.55,339.96,1.98,10.76,16.01,6.89,intermedio,N E,3
2022-02-12 19:00:00,17.73,65.07,0.0,-0.21,329.73,0.66,7.48,339.6,1.91,10.51,16.95,6.63,intermedio,N E,3
2022-02-12 20:00:00,17.15,70.03,0.0,-0.21,332.0,0.69,7.41,339.23,1.84,10.26,17.89,6.37,intermedio,N E,3
2022-02-12 21:00:00,16.56,75.0,0.0,-0.21,334.26,0.73,7.34,338.87,1.77,10.01,18.83,6.11,intermedio,N E,3
2022-02-12 22:00:00,16.32,76.43,0.0,-0.21,355.6,0.53,7.02,342.75,1.63,10.41,17.49,6.06,intermedio,N E,3
2022-02-12 23:00:00,16.07,77.87,0.0,-0.21,16.93,0.34,6.69,346.62,1.5,10.81,16.14,6.01,intermedio,N E,3
2022-02-13 00:00:00,15.83,79.3,0.0,-0.2,38.27,0.14,6.37,350.5,1.36,11.21,14.8,5.96,intermedio,N E,3
2022-02-13 01:00:00,15.59,79.8,0.0,-0.2,24.05,0.41,8.04,347.45,1.49,10.71,16.82,5.8,intermedio,N E,3
2022-02-13 02:00:00,15.35,80.3,0.0,-0.2,9.82,0.67,9.71,344.39,1.63,10.21,18.83,5.63,intermedio,N E,3
2022-02-13 03:00:00,15.11,80.8,0.0,-0.2,355.6,0.94,11.38,341.34,1.76,9.71,20.85,5.47,intermedio,N E,3
2022-02-13 04:00:00,14.91,81.37,0.0,-0.2,352.37,0.93,11.86,341.43,1.72,9.55,21.85,5.4,intermedio,N E,3
2022-02-13 05:00:00,14.72,81.93,0.0,-0.2,349.14,0.91,12.35,341.53,1.67,9.4,22.84,5.34,intermedio,N E,3
2022-02-13 06:00:00,14.53,82.5,0.0,-0.2,345.91,0.9,12.83,341.62,1.63,9.24,23.84,5.27,intermedio,N E,3
2022-02-13 07:00:00,15.02,79.9,0.0,-0.21,346.04,0.88,12.75,341.79,1.59,9.1,24.26,5.17,intermedio,N E,3
2022-02-13 08:00:00,15.52,77.3,0.0,-0.21,346.18,0.86,12.67,341.97,1.56,8.97,24.67,5.08,intermedio,N E,3
2022-02-13 09:00:00,16.01,74.7,0.0,-0.21,346.31,0.84,12.59,342.14,1.52,8.83,25.09,4.98,intermedio,N E,3
2022-02-13 10:00:00,17.23,66.37,0.0,-0.21,300.01,0.58,13.24,342.42,1.49,8.7,23.77,5.01,principiante,N E,3
2022-02-13 11:00:00,18.45,58.03,0.0,-0.21,253.71,0.32,13.9,342.7,1.46,8.58,22.45,5.04,principiante,N E,3
2022-02-13 12:00:00,19.66,49.7,0.0,-0.21,207.41,0.06,14.55,342.98,1.43,8.45,21.13,5.07,principiante,N E,3
2022-02-13 13:00:00,19.86,49.23,0.0,-0.21,207.26,0.06,14.55,343.19,1.39,8.37,19.37,5.31,principiante,N E,3
2022-02-13 14:00:00,20.05,48.77,0.0,-0.21,207.1,0.06,14.54,343.39,1.36,8.3,17.6,5.56,principiante,N E,3
2022-02-13 15:00:00,20.24,48.3,0.0,-0.21,206.95,0.06,14.54,343.6,1.32,8.22,15.84,5.8,principiante,N E,3
2022-02-13 16:00:00,19.62,52.03,0.0,-0.21,258.52,0.07,14.9,343.81,1.3,8.1,15.22,5.86,principiante,N E,3
2022-02-13 17:00:00,19.01,55.77,0.0,-0.21,310.1,0.09,15.26,344.01,1.28,7.99,14.61,5.93,principiante,N E,3
